source_index,word,category
18386,bejat,低俗色情
18387,lgbt&penyimpangan,涉敏
18388,kafir,宗教
18392,mencret,低俗色情
18393,cungkring,低俗色情
18394,cocok-cocok penis,低俗色情
18395,tka cina,涉敏
18396,ngentod,低俗色情
18400,anjir,低俗色情
18402,brengsek,低俗色情
18403,kafir,宗教
18403,pki,涉政
18403,jkw,涉政
18407,perusuh,涉政
18408,geblek,低俗色情
18408,islam&alquran,宗教
18409,brengsek,低俗色情
18409,antek zionis,涉政
18410,menggulingkan rezim,涉政
18411,calon maho,涉敏
18412,bataknese&chinese&kristen,涉敏
18415,oku&cacat otak,涉敏
18416,fuck you,低俗色情
18417,tai kuda,低俗色情
18418,ngajak berantam&ngancam kyk banteng,暴力恐怖
18421,yahudi,宗教
18423,pks antek komunis,涉政
18424,orang kristen china,宗教
18430,kafir,宗教
18434,kitab suci berisi ayat fiksi alias hayalan belaka,宗教
18434,kitab suci berisikan hoax,宗教
18434,penyebar agama = penyebar hoax,宗教
18434,otak makin dipantat dekat dengan kentut,低俗色情
18435,mukanya jelek,涉敏
18435,mulutnya bay,涉敏
18435,otaknya kotor,涉敏
18435,parte munafik,宗教
18435,kelakuan bejad,低俗色情
18438,bacot,低俗色情
18440,bangke,低俗色情
18441,usir cina,涉敏
18444,membakar sekolah,暴力恐怖
18448,perusak islam,宗教
18448,ketua cabulnya,低俗色情
18448,pengecut munafik,涉敏
18451,jancuk,低俗色情
18453,mantan yg terkutuk,涉敏
18456,bajing,低俗色情
18456,mampus,暴力恐怖
18457,anak&sarap,低俗色情
18459,jongos cina,涉敏
18463,bangkitkan komunis,涉政
18467,kunyuk,低俗色情
18471,usir aseng,涉敏
18472,hancurkanpks,涉政
18473,kamvret,低俗色情
18474,antek aseng,涉敏
18475,tai,低俗色情
18476,kontol,低俗色情
18477,cebong,涉政
18479,idiot,低俗色情
18482,memek perek,低俗色情
18482,di gesekin,低俗色情
18484,titit,低俗色情
18486,krluarganya china semua,涉敏
18487,kampret,低俗色情
18489,bangkai&membusuk,涉敏
18492,onta,低俗色情
18493,kacrut,低俗色情
18500,muhammad arab buta huruf mengaku nabi,宗教
18500,bunuh,暴力恐怖
18500,cocok2 penis,低俗色情
18503,bloon,低俗色情
18504,warga aseng,涉敏
18504,kocu,低俗色情
18505,kontol,低俗色情
18506,budaya arab buatan muhammad,宗教
18506,solat bhs arab berkiblat ke arab,宗教
18507,anjir,低俗色情
18509,sumpah,低俗色情
18515,bacot,低俗色情
18518,sipit,涉敏
18520,najis,低俗色情
18522,sontoloyo,低俗色情
18522,korup,涉政
18522,menista islam,宗教
18523,gembel&bebencongan,低俗色情
18529,kirimin bom nuklir,暴力恐怖
18530,kunyuk,低俗色情
18532,goblok,低俗色情
18533,sekte kampret,涉敏
18533,kecoa jamban,低俗色情
18533,212,涉政
18533,genk daster,涉敏
18533,jokowi 2 periode,涉政
18533,nilep duit negara,违法
18533,ngadalin umat,宗教
18534,cebong,涉政
18535,pki,涉政
18536,teroris islam,宗教
18539,burik,低俗色情
18539,bgsd,低俗色情
18540,kafir bejat hina,宗教
18540,mulutnya kaya orang kafir,宗教
18541,syiah&yahudii,宗教
18542,mata lo picek,涉敏
18548,modar&kena bom,暴力恐怖
18549,antek asing,涉政
18552,kunti,低俗色情
18556,pki&ganyang,涉政
18556,pki,涉政
18559,neg syariah,宗教
18559,fatwa mui,宗教
18559,demo 411/212/313 radikal,涉政
18560,minoritas&muslim&non muslim,宗教
18561,pki&anti komunis,涉政
18563,kampret,低俗色情
18568,goblo,低俗色情
18568,pak jokowi&sby,涉政
18571,bego,低俗色情
18572,pantat betul,低俗色情
18573,pki/komunis/anti islam/antek cina,涉政
18573,g30s pki,涉政
18576,anti islam,宗教
18576,bantai,暴力恐怖
18578,yahudi,涉敏
18580,buang islam,宗教
18582,cebong,涉敏
18582,dungu,低俗色情
18587,etnis tertentu,涉敏
18592,mata sipit,涉敏
18594,shia kafir,宗教
18596,bacot&pecun,低俗色情
18597,kafir,宗教
18597,ngebacot,低俗色情
18600,anjing,低俗色情
18603,anjing,低俗色情
18605,pki,涉政
18607,minyak zakar,低俗色情
18607,jamu kuat pria,低俗色情
18608,bom panci,暴力恐怖
18613,borok&sampah&babi&anjing,低俗色情
18613,muak liat muka,涉敏
18617,bego,低俗色情
18617,budek,低俗色情
18618,babi,宗教
18618,benci dgn hal berbau islam,宗教
18618,ahok,涉政
18621,banci,低俗色情
18621,makan tai,低俗色情
18621,makan bangke,低俗色情
18621,uang haram,违法
18622,tua bangke,低俗色情
18622,kampret,低俗色情
18623,rezim jd anti islam,涉政
18624,muhammad nabi gadungan,宗教
18627,kaum radikalis pecinta kencing onta biadab,涉敏
18627,hrs disingkirkan,暴力恐怖
18628,ngentot,低俗色情
18628,hoot,低俗色情
18633,brengsek,低俗色情
18634,pki&komunis,涉政
18639,teroris budha myanmar,宗教
18642,goblokan,低俗色情
18643,bloon,低俗色情
18646,sontoloyo,低俗色情
18647,bubarkan pdi p,涉政
18650,cina,涉敏
18651,geblek,低俗色情
18654,kntl,低俗色情
18655,penghina al-qur'an,宗教
18655,menjijikkan,低俗色情
18658,banci,低俗色情
18658,belatung bangke,低俗色情
18659,jokowi,涉政
18661,jablay&fwb,低俗色情
18662,mingkem,低俗色情
18662,bangke,低俗色情
18663,reformasi 98 jilid 2,涉政
18663,turunkan jokowi,涉政
18666,kampret,低俗色情
18674,pki,涉政
18674,biadab,低俗色情
18674,bajingan,低俗色情
18676,ngentot,低俗色情
18678,kristen sate,宗教
18679,dipukili,暴力恐怖
18679,joko kristanto,涉政
18680,bau busuk,低俗色情
18686,goblok,低俗色情
18687,bangsad,低俗色情
18688,pro-penista agama,宗教
18691,kaum pemecah belah,涉政
18691,2019gantipresiden,涉政
18693,g30spki,涉政
18695,bencong,低俗色情
18695,p3r3k,低俗色情
18695,gerwani,涉政
18695,onta,宗教
18701,bacot,低俗色情
18704,jablay,低俗色情
18705,goblok&fuck,低俗色情
18710,cebong,涉敏
18710,coli,低俗色情
18713,pribumi&warga kelas dua,涉敏
18717,negara islam/khilafah,涉政
18720,sampah,低俗色情
18724,pki,涉政
18726,tka aseng,涉敏
18726,gantipresiden,涉政
18728,bani 212 bin onta kampret,涉敏
18728,mencaci,低俗色情
18728,ngoahaha,低俗色情
18731,kampungan,低俗色情
18732,konglo tionghoa&antek2nya,涉敏
18736,cebong,涉政
18738,penghina iriana jokowi&penghina wapres jk,涉政
18739,nista banget hidup lo,涉敏
18739,menyedihkan banget tingkat kecerdasannya,涉敏
18739,congormu,低俗色情
18739,bosok,低俗色情
18740,bom meledak,暴力恐怖
18740,meninggal dunia,暴力恐怖
18741,sontoloyo,低俗色情
18741,pengecut,低俗色情
18742,bayinya dibunuh,暴力恐怖
18742,keparat,低俗色情
18745,bani kampret,涉敏
18745,mudah di provokasi,涉敏
18746,bacot,低俗色情
18747,brengsek,低俗色情
18747,mampus,暴力恐怖
18749,buruh pribumi tidak layak,涉敏
18751,cebong,涉敏
18753,cina&kapir,涉敏
18755,bajingan&bangsat,低俗色情
18756,berhadapan dengan rakyat,涉政
18756,anjing,低俗色情
18757,kampret,低俗色情
18759,akal dan akhlak mu,涉敏
18760,bacot&bngst,低俗色情
18763,vikinganjing,低俗色情
18763,botolkosong nyaring bunyinya macam congor mereka,低俗色情
18768,cebong&kampret,低俗色情
18777,culun,低俗色情
18778,mampus,低俗色情
18779,ngentot,低俗色情
18780,tka china&arogan&rezim penguasa&nkri,涉政
18782,jilat telapak kaki,低俗色情
18782,jijik,低俗色情
18783,komunis,涉政
18784,cocot,低俗色情
18785,brengsek&cupu,低俗色情
18788,kristen nusantara,宗教
18789,lengserkan jokowi,涉政
18790,tionghoa,涉敏
18790,stress gila,低俗色情
18797,babi haram,宗教
18797,bejad,低俗色情
18800,kunyuk,低俗色情
18805,bom,暴力恐怖
18808,mampus,低俗色情
18810,org goblok,低俗色情
18811,makin sarap,低俗色情
18811,sirosis,暴力恐怖
18812,ngentot,低俗色情
18812,lobang pantatmu,低俗色情
18815,komunis rezim diktator,涉政
18817,kaum cebong,涉政
18820,islam nusantara&yahudi israel,宗教
18822,kaga punya otak,低俗色情
18822,picik,低俗色情
18823,cina&tolol,涉敏
18824,isnus&cebong,涉政
18825,kapir,宗教
18827,perampas hak pribumi,涉政
18827,#stoptkachina,涉政
18827,#2019gantipresiden,涉政
18828,gantipresiden&komunis lenyap,涉政
18831,kampang,低俗色情
18834,yahudi&lgbt&syiah,宗教
18835,anjing&monyet,低俗色情
18838,ngewe,低俗色情
18843,ahok&penjarakan ahok,涉政
18848,diktator jokowi,涉政
18848,meludahi mayat korban genosida,涉敏
18851,ngocok&memek,低俗色情
18852,pki hitam,涉政
18855,playvictim,涉敏
18855,najis,低俗色情
18858,ngamuk,暴力恐怖
18858,edan,低俗色情
18862,orang kafeer,宗教
18862,yahudi,宗教
18864,kampret,低俗色情
18864,gak becus,涉敏
18868,setan,低俗色情
18869,suka suka gwelah,低俗色情
18869,sarap,低俗色情
18870,tionghoa,涉敏
18871,bego,低俗色情
18873,kepeluk dari belakang&memek,低俗色情
18879,dungu & biadab islam,宗教
18879,teroris islam,暴力恐怖
18881,indonesia baru tanpa islam,宗教
18884,nyabu,违法
18885,negara beragama&hapus sila pertama pancasila,宗教
18889,penista agama,宗教
18890,agama si abu jande,宗教
18894,fwb&ngentot&foreplay,低俗色情
18895,dungu bin idiot,低俗色情
18897,bajingan,低俗色情
18897,silvy,涉敏
18898,dih kntl,低俗色情
18899,jokowi di lengserkan/makar/tak lagi presiden,涉政
18900,sial,低俗色情
18902,bajingan,低俗色情
18903,lgbt,涉敏
18906,ta*,低俗色情
18906,ahog,涉政
18906,cebong,涉政
18908,tai,低俗色情
18909,ganyang pki,涉政
18909,embrio iblisnya,涉政
18910,kunyuk,低俗色情
18910,bacot,低俗色情
18910,sarap,低俗色情
18911,yahudi,宗教
18912,antek komunis,涉政
18912,pki,涉政
18913,jul eh koh eh tad,低俗色情
18915,kristen,宗教
18916,kafir,宗教
18918,chinese2nya,涉敏
18925,menegakkan agama allah dengan berjihad,暴力恐怖
18926,teroris budha,宗教
18927,penista islam,宗教
18927,laknatullah,宗教
18939,cina,涉敏
18940,cewek jablay bugil,低俗色情
18940,bokep,低俗色情
18940,fotomemek,低俗色情
18940,ngentot,低俗色情
18940,bugil,低俗色情
18942,cebong,涉政
18944,anjir,低俗色情
18946,boikot safiey illias&transgender,涉敏
18948,memek&kontol,低俗色情
18949,pki&komunis,涉政
18950,bani cabul,涉敏
18950,otak 212,涉政
18950,ngebacotnya,低俗色情
18953,jom mampus,暴力恐怖
18956,kafir&munafik,宗教
18956,pekok,低俗色情
18957,silit,低俗色情
18961,bacot,低俗色情
18963,mulut kampang,低俗色情
18964,cebong,涉政
18964,iq dangkal,价值观
18966,tai,低俗色情
18968,bangsad,低俗色情
18971,nguntungin lo,低俗色情
18971,ngentot,低俗色情
18971,di sembelehin,暴力恐怖
18974,usir budha dari tanah jawa,宗教
18977,najis,低俗色情
18979,tukang fitnah,涉敏
18980,bahaya islam&teroris islam,宗教
18982,setan&lgbt,涉敏
18988,penista agama,宗教
18988,stopkriminalisasiulama,宗教
18989,tolol,低俗色情
18991,anjir&bloon,低俗色情
18993,ganyang pki,涉政
18998,negara yg kristen,宗教
18999,islam dibuang,宗教
19001,komunis,涉政
19010,negara komunies,涉政
19010,anti islam,宗教
19011,muslim&lgbt,宗教
19011,dibuang,涉敏
19013,bodoh kau,低俗色情
19015,banci,涉敏
19015,mentolo tak guak cangkem e,低俗色情
19016,jongos cina,涉敏
19018,cebong&boros&bacot,低俗色情
19020,tolol,低俗色情
19027,sigoblok,低俗色情
19028,bertentangan dgn kepentingan bangsa & negara,涉政
19032,telen dah tuh mentah2,低俗色情
19038,kontol,低俗色情
19039,kontol,低俗色情
19039,bokepgratis,低俗色情
19039,memek,低俗色情
19039,ngentot,低俗色情
19040,cebong,涉政
19044,anjir,低俗色情
19045,orang berkulit hitam sebagai monyet,涉敏
19046,bejat&bangsat&bajingan,低俗色情
19048,paranoid,涉敏
19049,pki,涉政
19049,partai komunis syariah,涉政
19050,dasar culun,低俗色情
19050,plongo,低俗色情
19051,keparat,低俗色情
19052,tabib cabul,低俗色情
19052,ngocok tongkol,低俗色情
19052,gbr bugil pecun,低俗色情
19052,dasar binatang,低俗色情
19054,pecat ahok,涉政
19056,kunyuk,低俗色情
19057,boneka idiot,涉政
19060,tolol&goblok,低俗色情
19063,partai komunis dari cina&antek antek aseng,涉政
19067,pki,涉政
19068,anak monyet,涉敏
19068,dongo,低俗色情
19068,efilnikcufecin,低俗色情
19068,keturunan monyet,涉敏
19069,anjir,低俗色情
19071,taek mencret,低俗色情
19075,yahudi,宗教
19077,kafir dihilangkan dari muka bumi,宗教
19077,sisa hanya mukmin,宗教
19079,komunis,涉政
19079,tolol,低俗色情
19080,memek,低俗色情
19081,dungu,低俗色情
19083,blokir jokowi&pecat jokowi&tutup pintu istana buat jokowi,涉政
19084,gang bang,低俗色情
19084,rapist,低俗色情
19086,pantat,低俗色情
19087,bani cabul,涉敏
19087,kampret,低俗色情
19088,munafik,涉敏
19088,wan abud asu,涉政
19092,mencaci jokowi,涉政
19097,aseng,涉敏
19097,antek aseng,涉敏
19098,agenda yahudi,宗教
19099,bodoh&dongo,低俗色情
19100,kekerasan&pembunuhan,暴力恐怖
19101,preman kampungan,涉敏
19101,monyong putih,涉敏
19103,bangsad,低俗色情
19104,babi,涉敏
19107,gembel,低俗色情
19108,babi,涉敏
19108,maju lu sini babi,涉敏
19109,geblek,低俗色情
19111,admin tolol,低俗色情
19112,kitab suci&fiksi,宗教
19113,teroris&kafir&budha&myanmar,涉敏
19115,ngewe,低俗色情
19116,bubarkan dpr/dprd,涉政
19116,bekukan dpr/dprd,涉政
19117,kutu kupret,低俗色情
19118,cacat,低俗色情
19118,lu,低俗色情
19123,geblek,低俗色情
19124,bego,低俗色情
19124,elu,低俗色情
19125,organ intim,低俗色情
19128,njer&telek,低俗色情
19130,najis,低俗色情
19135,mampus,暴力恐怖
19136,anjir&cocot,低俗色情
19138,setan terkutuk,低俗色情
19139,monyet,低俗色情
19139,babi,低俗色情
19140,banci,涉敏
19143,imigrn cina&usir dr indonesia,涉敏
19145,gampar bibirnya,暴力恐怖
19145,wedges bencong,涉敏
19146,asu,低俗色情
19147,bacotnya cebong,涉政
19147,pki,涉政
19148,nama tuhan&jln hidup muhammad bejad,宗教
19149,komunis&g30s-pki,涉政
19151,cebong&kafir&keparat,涉敏
19152,najis,低俗色情
19153,anak pmr cupu,涉敏
19154,ajak ngentod,低俗色情
19155,anjir,低俗色情
19158,bajingan,低俗色情
19159,brengsek,低俗色情
19160,bajingan&setan&iblis&binatang mesum,低俗色情
19163,bajingan&keparat,低俗色情
19166,teroris budha myanmar,暴力恐怖
19166,menembaki perahu yg ditumpangi anak-anak,暴力恐怖
19171,goblok,低俗色情
19176,kaum nasrani atau yahudi,宗教
19178,iblis betina tua,涉敏
19183,bodoh,低俗色情
19189,cebong&kampret&onta dungu&keledai liar,涉敏
19190,kapir,宗教
19190,cebong,涉政
19191,polisi terkutuk,涉政
19192,bego,低俗色情
19194,emutin kontol,低俗色情
19195,bangsad,低俗色情
19199,jijik&goblok,低俗色情
19200,maho,低俗色情
19202,banci,涉敏
19203,****,低俗色情
19204,cina,涉敏
19205,banci,涉敏
19208,bangsat,低俗色情
19209,asu,低俗色情
19211,prri&pki,涉政
19212,babi,涉敏
19215,bangsat,低俗色情
19216,allah swt benci kafir,宗教
19221,jablay&bazeng,低俗色情
19222,setan,低俗色情
19226,komunis&atheis,涉政
19226,silipis&autis&salibis,涉敏
19230,mata gue picek,低俗色情
19235,bgst,低俗色情
19235,bejat,低俗色情
19236,titit,低俗色情
19236,cubit,低俗色情
19237,bodo amat,低俗色情
19240,kampret,低俗色情
19240,nyecerrnya,低俗色情
19242,foto kontol,低俗色情
19242,sange,低俗色情
19242,chatsex,低俗色情
19243,umat agama islam&haram&najis&kafir,宗教
19243,ahok,涉政
19244,aseng,涉敏
19245,cebong,涉政
19245,tukang tipu,涉政
19245,goblok,低俗色情
19245,plonga plongo,低俗色情
19247,kresten penyembah bangke yesus busuk,宗教
19247,bodoh,低俗色情
19249,batang kontol&pepek,低俗色情
19249,anjingggg,低俗色情
19251,cebong,涉政
19251,penjilat,低俗色情
19252,ngancem pembunuhan,暴力恐怖
19252,bloon,低俗色情
19252,presiden,涉政
19253,bodo,低俗色情
19258,bejad,低俗色情
19258,anjing,低俗色情
19259,agen komunis,涉政
19260,aparat keparat,低俗色情
19261,kontol&goblok&sontoloyo&kepala getel&sial&asu&brengset,低俗色情
19265,penista agama,宗教
19267,kecebong kampret,低俗色情
19267,kafir-sesat,宗教
19268,cebong,涉政
19271,hancurkan rezimnya,涉政
19274,ganyang&pki&anjing,涉政
19276,mempersendakan agama,宗教
19279,penista agama,宗教
19281,anjing,低俗色情
19283,bego,低俗色情
19284,ngentot,低俗色情
19284,ewean,低俗色情
19284,memek,低俗色情
19284,memekbasah,低俗色情
19284,jilmek,低俗色情
19284,toket,低俗色情
19284,toketmulus,低俗色情
19284,kontol,低俗色情
19284,bispak,低俗色情
19284,binal,低俗色情
19284,bokep,低俗色情
19285,pki&komunis,涉政
19288,ngentot,低俗色情
19289,penista agama,宗教
19290,mimpi basah&di enaenain sama banci,低俗色情
19291,sipit,涉敏
19293,maho,低俗色情
19295,pemerintah dan negara komunis tdk mengakui pancasila tidak bertuhan,涉政
19297,kelakuan tai kucin,低俗色情
19298,cebong,涉政
19298,kacung,涉政
19300,jepitin kontol gua pake memek lu sini,低俗色情
19304,kacung&kaum dungu,涉敏
19311,bangke,低俗色情
19311,provokator,涉敏
19316,hti,涉政
19317,kampret,低俗色情
19319,negara komunis,涉政
19320,cina keparat,涉敏
19320,pengkhianat bangsa,涉敏
19325,komunis,涉政
19332,aseng,涉政
19333,ngentot&ngewe,低俗色情
19335,bubur tai ayam,低俗色情
19341,cebong&liberal tengik&secularisme&antek,涉政
19342,penista agama,宗教
19342,mati&tdk wjar,暴力恐怖
19342,jasadnya tdk dtrma tnh,暴力恐怖
19342,tdk prnh mrs kn sorga,宗教
19343,cebong&kampret,涉政
19345,babi ahok,涉政
19345,babi,低俗色情
19346,agama onta,宗教
19347,pki,涉政
19347,ganyang,暴力恐怖
19347,takbir,宗教
19349,bencong&banci,涉敏
19349,kena mati,暴力恐怖
19349,sialan,低俗色情
19352,terkutuk,低俗色情
19358,bani kacung,低俗色情
19358,penggemar jamban,低俗色情
19358,dongok,低俗色情
19358,optimal cung,低俗色情
19359,tolol,低俗色情
19360,kampret,低俗色情
19362,cebong&ngibul,涉敏
19364,penghinaan,涉敏
19369,kontol,低俗色情
19369,bangsad,低俗色情
19369,idiot,低俗色情
19369,hate speech,涉敏
19370,kunyuk,低俗色情
19373,banci,涉敏
19373,pengkolan,涉敏
19374,picek,低俗色情
19374,mlorot otak,低俗色情
19378,brengsek,低俗色情
19379,kafir & munafik,宗教
19379,modar,暴力恐怖
19381,usir cina,涉敏
19382,mayoritas etnis china&penista agama islam,涉敏
19392,kafir,宗教
19393,cuci congor,涉敏
19393,lempar batu,涉敏
19394,bani kampret,涉政
19402,mampus lu,低俗色情
19404,pemain cacat,涉敏
19404,teco tolol,低俗色情
19405,usir dubes nyanmar,涉政
19405,boikot segala urusan dg budha,宗教
19408,melayu&yahudi,涉敏
19410,babi,涉敏
19411,kampret,低俗色情
19412,banci,涉敏
19416,babi,涉敏
19418,manusia kampret,涉敏
19419,kontol,低俗色情
19421,ajak tido,低俗色情
19421,budaya paling kotor,低俗色情
